work_i	ref_i	era_i	work_j	ref_j	era_j	score	chain_len	matched_words	snippet_i	snippet_j	author_i	author_j	title_i	title_j	tag
tlg0086.tlg010	3/#28	ancient_classical	4031.003	/295#1	11th_12th	0.0305	9	13	ἀναλυτικοῖς λέγομεν ἣ μὲν γὰρ δι ἐπαγωγῆς ἣ δὲ συλλογισμῷ ἡ μὲν δὴ ἐπαγωγὴ ἀρχή ἐστι καὶ τοῦ καθόλου ὁ δὲ	ἐπαγωγῆς ἡ δὲ συλλογισμῷ ἐπιστήμη μὲν γάρ πως καὶ ἡ τῶν ἀρχῶν κατάληψις ἐπιστήμη δὲ καὶ ἡ ἐκ τῶν ἀρχῶν συνισταμένη ἀποδεί ξεις μέσῳ τῷ αἰτίῳ χρωμένη τοῦ πράγματος καὶ δι αὐτοῦ συνιστῶσα τὸ συναγόμενον ἀλλ ἄλλως μὲν ἡ τῶν ἀρχῶν κατάληψις γίνεται ἄλλως δὲ ἡ ἐξ αὐτῶν γνῶσις τῶν συμπερασμάτων ἡμῖν ἐπέρχεται καὶ τὴν διαφο ρὰν ἐπάγει αὐτὸς οὑτωσὶ λέγων ἡ μὲν δὴ ἐπαγωγὴ ἀρχή ἐστι καὶ τοῦ καθόλου τὴν διαφορὰν ὡς ἐν τούτοις παρίστησι	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	3/#29	ancient_classical	4031.003	/295#3	11th_12th	0.0354	8	11	συλλογισμὸς ἐκ τῶν καθόλου εἰσὶν ἄρα ἀρχαὶ ἐξ ὧν ὁ συλλογισμός ὧν οὐκ ἔστι συλλογισμός ἐπαγωγὴ ἄρα ἡ μὲν ἄρα ἐπιστήμη ἐστὶν ἕξις	ὁ συλλογισμός ὧν οὐκ ἔστι συλλογισμός ἐπαγωγὴ ἄρα Τοῦτο πρὸς πίστωσιν εἴρηται τοῦ εἶναι καὶ ἑτέραν ἐπιστήμην παρὰ τὴν διὰ συλλογισμοῦ γινομένην ἣ καὶ ἀπόδειξις λέγεται καὶ ἔστιν αὕτη ἡ τῆς ἀποδείξεως ἑτερότροπος ἁρμοδία ταῖς ἀρχαῖς ἐξ ὧν ὁ συλλογισμός καὶ διαβεβαιοῦται ἐκ τούτου τὸ εἶναι	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	3/#29	ancient_classical	4031.003	/296#3	11th_12th	0.0584	10	10	ὅσα ἄλλα προσδιοριζόμεθα ἐν τοῖς ἀναλυτικοῖς ὅταν γάρ πως πιστεύῃ καὶ γνώριμοι αὐτῷ ὦσιν αἱ ἀρχαί ἐπίσταται εἰ γὰρ μὴ μᾶλλον τοῦ συμπεράσματος	γνῶσιν συνισταμένην ἐκ τῶν καθ ἕκαστα Ὅταν γάρ φησί πιστεύῃ καὶ γνώριμοι αὐτῷ ὦσιν αἱ ἀρχαί ἐπίσταται Τοῦτό ἐστιν ὃ λέγει ὅτι ἐπεὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	3/#29	ancient_classical	4031.003	/295#1	11th_12th	0.0332	9	13	ἀναλυτικοῖς λέγομεν ἣ μὲν γὰρ δι ἐπαγωγῆς ἣ δὲ συλλογισμῷ ἡ μὲν δὴ ἐπαγωγὴ ἀρχή ἐστι καὶ τοῦ καθόλου ὁ δὲ συλλογισμὸς ἐκ τῶν καθόλου	ἐπαγωγῆς ἡ δὲ συλλογισμῷ ἐπιστήμη μὲν γάρ πως καὶ ἡ τῶν ἀρχῶν κατάληψις ἐπιστήμη δὲ καὶ ἡ ἐκ τῶν ἀρχῶν συνισταμένη ἀποδεί ξεις μέσῳ τῷ αἰτίῳ χρωμένη τοῦ πράγματος καὶ δι αὐτοῦ συνιστῶσα τὸ συναγόμενον ἀλλ ἄλλως μὲν ἡ τῶν ἀρχῶν κατάληψις γίνεται ἄλλως δὲ ἡ ἐξ αὐτῶν γνῶσις τῶν συμπερασμάτων ἡμῖν ἐπέρχεται καὶ τὴν διαφο ρὰν ἐπάγει αὐτὸς οὑτωσὶ λέγων ἡ μὲν δὴ ἐπαγωγὴ ἀρχή ἐστι καὶ τοῦ καθόλου τὴν διαφορὰν ὡς ἐν τούτοις παρίστησι	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	4/#16	ancient_classical	4031.003	/298#3	11th_12th	0.0843	8	16	ἡ μετὰ λόγου ἕξις πρακτικὴ ἕτερόν ἐστι τῆς μετὰ λόγου ποιητικῆς ἕξεως διὸ οὐδὲ περιέχεται ὑπ ἀλλήλων οὔτε γὰρ ἡ πρᾶξις ποίησις οὔτε ἡ ποίησις πρᾶξίς ἐστιν ἐπεὶ δ ἡ οἰκοδομικὴ τέχνη τίς ἐστι καὶ ὅπερ ἕξις τις μετὰ λόγου ποιητική καὶ οὐδεμία οὔτε τέχνη ἐστὶν ἥτις οὐ μετὰ λόγου ποιητικὴ ἕξις ἐστίν οὔτε τοιαύτη ἣ οὐ τέχνη	συμπεραίνων ὥστε καὶ ἡ μετὰ λόγου πρακτικὴ ἕτερόν ἐστι τῆς μετὰ λόγου ποιητικῆς ἕξεως ἄλλο πρακτικὴ καὶ ἄλλο πρᾶξις καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	4/#17	ancient_classical	4031.003	/301#1	11th_12th	0.0248	9	9	κατὰ φύσιν ἐν αὑτοῖς γὰρ ἔχουσι ταῦτα τὴν ἀρχήν ἐπεὶ δὲ ποίησις καὶ πρᾶξις ἕτερον	γινομένων ἡ τέχνη ἐστὶν οὔτε τῶν κατὰ φύσιν ἐν αὑτοῖς γὰρ ἔχουσι ταῦτα τὴν ἀρχήν Διὰ τοῦτο φησί περὶ γένεσιν λέγομεν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	5/#26	ancient_classical	4031.003	/303#3	11th_12th	0.0561	10	10	τοὺς φρονίμους δοκεῖ δὴ φρονίμου εἶναι τὸ δύνασθαι καλῶς βουλεύσασθαι περὶ τὰ αὑτῷ ἀγαθὰ καὶ συμφέροντα οὐ κατὰ μέρος οἷον ποῖα πρὸς	ἀρχήν δοκεῖ γὰρ φρονίμου ἴδιον ἀνθρώπου τὸ δύνασθαι καλῶς βουλεύσασθαι περὶ τὰ αὐτῷ ἀγαθὰ καὶ συμφέροντα ἐπεὶ δὲ πολλὰ τοιαῦτά ἐστι καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	5/#27	ancient_classical	4031.003	/303#3	11th_12th	0.0574	10	10	τοὺς φρονίμους δοκεῖ δὴ φρονίμου εἶναι τὸ δύνασθαι καλῶς βουλεύσασθαι περὶ τὰ αὑτῷ ἀγαθὰ καὶ συμφέροντα οὐ κατὰ μέρος οἷον ποῖα πρὸς	ἀρχήν δοκεῖ γὰρ φρονίμου ἴδιον ἀνθρώπου τὸ δύνασθαι καλῶς βουλεύσασθαι περὶ τὰ αὐτῷ ἀγαθὰ καὶ συμφέροντα ἐπεὶ δὲ πολλὰ τοιαῦτά ἐστι καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	7/#26	ancient_classical	4031.003	/319#3	11th_12th	0.036	10	10	ἀρετὴ τέχνης ἐστίν εἶναι δέ τινας σοφοὺς οἰόμεθα ὅλως οὐ κατὰ μέρος οὐδ ἄλλο τι σοφούς ὥσπερ Ὅμηρός φησιν ἐν τῷ Μαργίτῃ	ἀρετήν ἄλλην δέ φησιν εἶναι σοφίαν ὅλως οὐ κατὰ μέρος τουτέστιν οὐ κατὰ τήνδε τὴν ὕλην ἢ τήνδε ἀλλ ἁπλῶς καὶ καθόλου πιστοῦται δὲ καὶ τοῦτο ἐκ τῆς κοινῆς ὑπολήψεως εἶναι γάρ φησι σοφοὺς οἰόμεθα ὅλως οὐ κατὰ μέρος οὐδὲ ἄλλο τι σοφούς καὶ σκόπει πῶς τὸ ὅλως καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	7/#29	ancient_classical	4031.003	/333#3	11th_12th	0.0506	10	10	πρακτὸν ἀγαθόν ὁ δ ἁπλῶς εὔβουλος ὁ τοῦ ἀρίστου ἀνθρώπῳ τῶν πρακτῶν στοχαστικὸς κατὰ τὸν λογισμόν οὐδ ἐστὶν ἡ φρόνησις τῶν καθόλου	τὸν ἁπλῶς εὔβουλον τί ἐστιν ὅτι ὁ τοῦ ἀρίστου ἀνθρώπῳ τῶν πρακτικῶν στοχαστικὸς κατὰ τὸν λογισμόν τὸ μὲν στοχαστικὸς τάττων ὡς γένος	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	8/#26	ancient_classical	4031.003	/342#3	11th_12th	0.0767	10	10	εὖ ἄνευ οἰκονομίας οὐδ ἄνευ πολιτείας ἔτι δὲ τὰ αὑτοῦ πῶς δεῖ διοικεῖν ἄδηλον καὶ σκεπτέον σημεῖον δ ἐστὶ τοῦ εἰρημένου καὶ	λειπόμενον ἀνθρώπου ὡς θηριῶδες καὶ ἄγριον ἔτι δὲ τὸ αὑτοῦ πῶς δεῖ διοικεῖν ἄδηλον καὶ σκεπτέον καὶ τοῦτο τὸ ἐπιχείρημα δεικτικόν ἐστι	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	8/#27	ancient_classical	4031.003	/350#1	11th_12th	0.0545	8	16	τὸ καθόλου ἐν τῷ βουλεύσασθαι ἢ περὶ τὸ καθ ἕκαστον ἢ γὰρ ὅτι πάντα τὰ βαρύσταθμα ὕδατα φαῦλα ἢ ὅτι τοδὶ βαρύσταθμον ὅτι δ ἡ φρόνησις οὐκ ἐπιστήμη φανερόν τοῦ γὰρ ἐσχάτου ἐστίν ὥσπερ εἴρηται τὸ γὰρ πρακτὸν τοιοῦτον ἀντίκειται μὲν δὴ τῷ νῷ ὁ μὲν γὰρ νοῦς τῶν	ἐσχάτου ἐστίν ὥσπερ εἴρηται τὸ γὰρ πρακτὸν τοιοῦτον Τοῦτο ὡς πόρισμα τοῖς προσεχῶς εἰρημένοις ἠκολούθησεν ἔδειξε μὲν γὰρ καὶ ἀνωτέρω τὸ διάφορον ἐπιστήμης καὶ φρονήσεως ἐπεὶ δὲ καὶ νῦν ἀδύνατον ἔδειξε διὰ τῶν προσεχῶς εἰρημένων φρόνιμον εἶναι τὸν νέον διότι ἐμπειρίας δεῖ πρὸς τὴν φρόνησιν ἧς ὁ νέος ἀμέτοχος τὰ δὲ πρακτὰ περὶ ἃ ἡ φρόνησις καθ ἕκαστά ἐστι τὰ δὲ καθ ἕκαστα ἐκ πείρας καὶ ἐμπειρίας καταλαμβάνεται τοῦτο μὲν αὐτῷ συνετέλεσεν εἰς τὸ δεῖξαι μὴ δύνασθαι εἶναι τὸν νέον φρόνιμον ἠκολούθησε δὲ ἐξ ἀνάγκης ἐντεῦθεν καὶ τὸ δῆλον γενέσθαι τὸ εἶναι ἑτέρας ἀλλήλων ἐπιστήμην καὶ φρόνησιν εἴ γε ἡ μὲν ἐπιστήμη περὶ τὰ καθόλου ἡ δὲ φρόνησις περὶ τὰ καθ ἕκαστα καὶ ἄλλως ὅτι ὁ νέος ἐπιστήμων εἶναι δύναται νέος μὲν ὤν φρόνιμος δὲ οὔ διὰ τὸ δεῖσθαι μακροῦ χρόνου καὶ πολλῆς ἐμπειρίας τὴν φρόνησιν Ἀντίκειται μὲν δὴ τῷ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	9/#19	ancient_classical	4031.003	/353#3	11th_12th	0.0162	10	15	τὸ βουλεύεσθαι διαφέρει τὸ γὰρ βουλεύεσθαι ζητεῖν τι ἐστίν δεῖ δὲ λαβεῖν καὶ περὶ εὐβουλίας τί ἐστι πότερον ἐπιστήμη τις ἢ δόξα ἢ εὐστοχία ἢ ἄλλο τι γένος ἐπιστήμη	εἶδος οὖσα ζητή σεως καί τι ζητεῖν τὸ βουλεύεσθαι Δεῖ δὲ διαλαβεῖν καὶ περὶ εὐβουλίας τί ἐστι πότε ρον ἐπιστήμη τις ἢ δόξα ἤ τι ἄλλο γένος Τῷ περὶ φρονήσεως διδάξαντι ἀναγκαῖον ἦν καὶ περὶ εὐβουλίας εἰ πεῖν διότι τῇ φρονήσει ἀναγκαῖόν ἐστι	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	11/#10	ancient_classical	4031.003	/371#1	11th_12th	0.0596	10	10	καλουμένη γνώμη καθ ἣν συγγνώμονας καὶ ἔχειν φαμὲν γνώμην ἡ τοῦ ἐπιεικοῦς ἐστὶ κρίσις ὀρθή σημεῖον δέ τὸν γὰρ ἐπιεικῆ μάλιστά φαμεν εἶναι	ἔχειν φαμὲν γνώμην ἡ τοῦ ἐπιεικοῦς ἐστι κρίσις ὀρθή Ἔστι δὲ καὶ ἡ γνώμη μία τις τῶν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	11/#11	ancient_classical	4031.003	/377#4	11th_12th	0.0736	11	11	καὶ ὁ μὲν κατὰ τὰς ἀποδείξεις τῶν ἀκινήτων ὅρων καὶ πρώτων ὁ δ ἐν ταῖς πρακτικαῖς τοῦ ἐσχάτου καὶ	τῶν ἀκινήτων ὅρων καὶ πρώτων ὁ δ ἐν ταῖς πρακτικαῖς τοῦ ἐσχά του καὶ ἐνδεχομένου καὶ τῆς	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	13/#9	ancient_classical	4031.003	/404#1	11th_12th	0.0503	8	8	δ οὔπω εἰληφὼς ἔσται τοῦτο γὰρ κατὰ μὲν τὰς φυσικὰς ἀρετὰς ἐνδέχεται καθ ἃς δὲ ἁπλῶς λέγεται ἀγαθός οὐκ ἐνδέχεται	γάρ φησί τὸ οὕτω λεγό μενον κατὰ μὲν τὰς φυσικὰς ἀρετὰς ἐνδέχεται καθ ἃς οὐδὲ λέγεται κυρίως ἀγαθὸς ὁ ἔχων	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	7/#30	ancient_classical	4031.003	/336#1	11th_12th	0.034	8	8	δεῖ ἄμφω ἔχειν ἢ ταύτην μᾶλλον εἴη δ ἄν τις καὶ ἐνταῦθα ἀρχιτεκτονική περὶ δὲ τὰς δι ἁφῆς καὶ γεύσεως	τρόπου τοῦ πρώτου σχήματος περαι νόμενοι Εἴη δ ἄν τις καὶ ἐνταῦθα ἀρχιτεκτονική Ἐπεὶ τὴν φρόνησιν εἶπε λόγον καταγινόμενον περὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	8/#25	ancient_classical	4031.003	/338#3	11th_12th	0.038	9	13	ἣ δὲ ὡς τὰ καθ ἕκαστα τὸ κοινὸν ἔχει ὄνομα πολιτική αὕτη δὲ πρακτικὴ καὶ βουλευτική τὸ γὰρ ψήφισμα πρακτὸν ὡς τὸ ἔσχατον διὸ πολιτεύεσθαι τούτους μόνον λέγουσιν μόνοι γὰρ πράττουσιν οὗτοι ὥσπερ οἱ χειροτέχναι δοκεῖ δὲ καὶ φρόνησις μάλιστ εἶναι ἡ περὶ αὐτὸν καὶ ἕνα καὶ ἔχει αὕτη τὸ κοινὸν ὄνομα φρόνησις ἐκείνων δὲ ἣ μὲν οἰκονομία ἣ δὲ νομοθεσία ἣ δὲ πολιτική καὶ ταύτης ἣ μὲν βουλευτικὴ ἣ	στοχαζομένη διὸ καὶ τὸ κοινὸν ἔχει ὄνομα φρόνησις καλουμένη κἂν δὲ καὶ τὰς ἄλλας φρονήσεις λέγῃ οὐδὲν ἄτοπον ἐπεὶ κἀκεῖναι περὶ τὰ ἐνδεχόμενα καὶ βουλευτὰ καὶ ἀνθρώποις ὠφέλιμα καταγίνονται ἀλλ ἐπεὶ τῷ πλήθει διάφορα τὰ οἷς ἐστιν ὠφέλι μα καὶ συμβαίνει ταῦτα διάφορα εἶναι καὶ πρὸς αὐτὴν τὴν φρόνησιν καὶ πρὸς ἀλλήλας ὡς ἐντεῦθεν διαφερούσας κατὰ τὰ ὑποκείμενα εἰκότως καὶ διάφορα ἐκ τῶν ὑποκειμένων ὀνόματα ἐκληρώσαντο ἡ μὲν οἰκονομικὴ λε γομένη ὅτι περὶ οἶκον καὶ τοὺς ἐνοικοῦντας αὐτῷ τὴν ἐνέργειαν κέκτηται ἡ δὲ περὶ τοῦ πῶς πολιτευτέον καὶ καθόλου κανόνας ἐκτίθεται ἡ δὲ περὶ πόλεις καὶ τοὺς ἐν αὐτῇ πολιτευομένους ἑαυτὴν ἐπιδείκνυται διὰ τοῦτο ἡ μὲν οἰκονομική ἡ δὲ νομοθεσία ἡ δὲ πολιτικὴ λέγεται διαιρεῖ δὲ καὶ τὴν πολιτικὴν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	9/#20	ancient_classical	4031.003	/357#1	11th_12th	0.025	8	13	τις ἡ ἀγχίνοια οὐδὲ δὴ δόξα ἡ εὐβουλία οὐδεμία ἀλλ ἐπεὶ ὁ μὲν κακῶς βουλευόμενος ἁμαρτάνει ὁ δ εὖ ὀρθῶς βουλεύεται δῆλον ὅτι ὀρθότης τις ἡ εὐβουλία ἐστίν οὔτ ἐπιστήμης δὲ οὔτε δόξης ἐπιστήμης μὲν γὰρ οὐκ ἔστιν ὀρθότης οὐδὲ γὰρ ἁμαρτία δόξης δ ὀρθότης ἀλήθεια ἅμα δὲ καὶ ὥρισται ἤδη πᾶν οὗ δόξα ἐστίν ἀλλὰ μὴν οὐδ ἄνευ λόγου	δὲ δόξα ψευδὴς οὐδέποτε εἰπὼν δὲ οὐδὲ δὴ δόξα ἡ εὐβουλία ἐπήγαγε τὸ οὐδεμία ὅτι διά φορα τὰ γένη τῶν δοξῶν αἱ μὲν γὰρ αὐτῶν συμπεράσματα διανοίας εἰ σίν ἃ καὶ ἐξ ἀναγκαίων προτάσεων περαινόμενα ἀληθῆ καὶ ἀναγκαῖα ὑπάρχουσι εἰσὶ δὲ καὶ ἐξ αἰσθήσεως καὶ φαντασίας ἀποτικτόμεναι αἳ καὶ ψευδεῖς πολλάκις εἰσίν ὡς τὸ δοξάζειν τὴν ἐν τῷ ὕδατι κώπην κε κλασμένην ἄκλαστον οὖσαν καὶ ὑγιῆ τῆς ὄψεως οὔσης κεκλασμένης τῷ σάλῳ τοῦ ὕδατος πολλαὶ γὰρ πλάναι ταῖς φαντασίαις καὶ ταῖς αἰσθήσεσι γίνονται καὶ αἱ ἐξ αὐτῶν πλανωμένων δόξαι ἀποτικτόμεναι πεπλανημέ ναι εἰσὶ καὶ αὐταὶ καὶ ψευδεῖς διὰ τοῦτο δὲ τὴν ἐπιστήμην τῇ δόξῃ συνέταξεν ἐν τῷ δεικνύναι αὐτὰς διαφερούσας τῆς εὐβουλίας διότι πολ λαὶ δόξαι ἐπιστημῶν εἰσι συμπεράσματα καὶ διὰ τοῦτο κοινωνοῦσαι ταῖς ἐπιστήμαις ἅμα δὲ καὶ διώρισται ἤδη πᾶν οὗ δόξα	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	10/#15	ancient_classical	4031.003	/366#2	11th_12th	0.0416	8	8	ἢ δόξῃ πάντες γὰρ ἂν ἦσαν συνετοί οὔτε τις μία τῶν κατὰ μέρος ἐπιστημῶν οἷον ἡ ἰατρικὴ περὶ ὑγιεινῶν ἡ	καθόλου ὁ ἐπιστάμενος ἢ δοξάζων ἐτύγχανε συνετὸς οὔτε τις μία τῶν κατὰ μέρος ἐπιστημῶν ἐπιστήμας δὲ ἐνταῦθα κοινῷ λόγῳ καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	11/#12	ancient_classical	4031.003	/381#3	11th_12th	0.0131	8	8	διὸ καὶ ἀρχὴ καὶ τέλος νοῦς ἐκ τούτων γὰρ αἱ ἀποδείξεις καὶ περὶ τούτων ὥστε δεῖ προσέχειν τῶν ἐμπείρων καὶ	ὁ πρακτικός ὅτι τῶν καθ ἕκαστα ἐκ τούτων γὰρ αἱ ἀποδείξεις καὶ περὶ τούτων ἐκ τούτων μὲν τῆς ἀρχῆς καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	3/#28	ancient_classical	4031.003	/289#1	11th_12th	0.0156	9	14	ἄνωθεν περὶ αὐτῶν πάλιν λέγωμεν ἔστω δὴ οἷς ἀληθεύει ἡ ψυχὴ τῷ καταφάναι ἢ ἀποφάναι πέντε τὸν ἀριθμόν ταῦτα δ ἐστὶ τέχνη ἐπιστήμη φρόνησις σοφία νοῦς ὑπολήψει γὰρ καὶ δόξῃ ἐνδέχεται διαψεύδεσθαι ἐπιστήμη μὲν οὖν τί ἐστιν	προστάττων τοῖς ὑπ αὐτοῦ μαθητευομένοις τὸ δὲ οἷς ἀληθεύει ἡ ψυχὴ τῷ ἀποφάναι ἢ καταφάναι πρὸς ἀντιδιαστολὴν εἴρη ται τῆς κατ αἴσθησιν τάχα δὲ καὶ τῆς δόξης αὐτῆς ὅ τε γὰρ ὀρθοδο ξαστικὸς καὶ ὁ ὀρθῶς φανταζόμενος ἢ αἰσθανόμενος ἀπλανῶς ἔχοντες ἀληθεύειν ῥηθήσονται πλὴν οὐχ ὡς ἀποφαινόμενοι ἀλλ ὡς οἰκείως τῇ ὑπάρξει τοῦ γνωστικοῦ διακείμενοι ἡ δ ἐν λόγῳ καὶ συνέσει ἀλήθεια ἀποφάσει χρῆται καὶ καταφάσει καὶ ἀποφάσκει ἀληθῶς καθ ἕνα τρόπον τῶν ἀπηριθμημένων τὸ δὲ ὑπολήψει γὰρ καὶ δόξῃ ἐνδέχεται δια ψεύδεσθαι προσέθηκεν ὅτι τῶν ε	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	5/#27	ancient_classical	4031.003	/306#3	11th_12th	0.0531	8	8	ἄλλο τὸ γένος πράξεως καὶ ποιήσεως λείπεται ἄρα αὐτὴν εἶναι ἕξιν ἀληθῆ μετὰ λόγου	φρονήσεως ὅρον συνίστησιν οὕτως ἐπαγαγών λεί πεται ἄρα αὐτὴν εἶναι ἕξιν ἀληθῆ μετὰ λόγου πρακτικὴν περὶ τὰ ἀνθρώπῳ ἀγαθὰ καὶ κακά τὸ μὲν ἕξιν ἀληθῶς μετὰ λόγου κοι νὰ λαμβάνων τῆς ἐπιστήμης τε καὶ τέχνης καὶ τῆς φρονήσεως πᾶσαι γὰρ αἱ ἐνταῦθα ἀπαριθμούμεναι ἕξεις εἰσὶν ἀληθῶς μετὰ λόγου τὸ δὲ πρακτικὴν ὡς μὲν πρὸς	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	7/#26	ancient_classical	4031.003	/319#4	11th_12th	0.0409	10	10	ἀρετὴ τέχνης ἐστίν εἶναι δέ τινας σοφοὺς οἰόμεθα ὅλως οὐ κατὰ μέρος οὐδ ἄλλο τι σοφούς ὥσπερ Ὅμηρός φησιν ἐν τῷ Μαργίτῃ	φησι σοφοὺς οἰόμεθα ὅλως οὐ κατὰ μέρος οὐδὲ ἄλλο τι σοφούς καὶ σκόπει πῶς τὸ ὅλως καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	8/#24	ancient_classical	4031.003	/336#2	11th_12th	0.03	12	12	μήτε φυσικὸν μήτ ἀνθρώπινον οὐ συγγνωμονικά ἔστι δὲ καὶ ἡ πολιτικὴ καὶ ἡ φρόνησις ἡ αὐτὴ μὲν ἕξις	ἔσται ἅμα ἀρχιτεκτονικός τε καὶ πρακτικός ἔστι δὲ καὶ ἡ πολιτικὴ καὶ ἡ φρόνησις ἡ αὐτὴ μὲν ἕξις τὸ μέντοι εἶναι οὐ τὸ αὐτὸ αὐταῖς ἡ αὐτὴ μέν ἐστιν ἡ πολιτικὴ καὶ ἡ φρόνησις κατὰ τὸ ἀμφοτέρας ἔχειν ἔργον τὸ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	8/#27	ancient_classical	4031.003	/348#4	11th_12th	0.0613	9	9	τῶν δ αἱ ἀρχαὶ ἐξ ἐμπειρίας καὶ τὰ μὲν οὐ πιστεύουσιν οἱ νέοι ἀλλὰ λέγουσιν τῶν δὲ τὸ τί ἐστιν οὐκ	ἕκαστα ἐξ ἐμπειρίας ἀπαρχομένων τὸ δὲ καὶ τὰ μὲν οὐ πιστεύουσιν οἱ νέοι ἀλλὰ λέγουσι τοιαύτην ἔχει ἔννοιαν ὡς οἱ νέοι	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	11/#12	ancient_classical	4031.003	/378#2	11th_12th	0.0033	8	13	καὶ ἐνδεχομένου καὶ τῆς ἑτέρας προτάσεως ἀρχαὶ γὰρ τοῦ οὗ ἕνεκα αὗται ἐκ τῶν καθ ἕκαστα γὰρ τὰ καθόλου τούτων οὖν ἔχειν δεῖ αἴσθησιν αὕτη	νῶς ἔχειν δοκεῖ τῷ εἰσάγοντι ῥήτορι ἀρχαὶ γὰρ τοῦ οὗ ἕνεκα αὗ ται ἐκ τῶν καθ ἕκαστα γὰρ τὸ καθόλου περὶ τῶν μερικῶν προ τάσεων τοῦτό φησιν ὡς δέον ταύτας εἰδέναι πρὸ τῶν καθόλου καὶ δι αὐτῶν πρὸς ἐκείνας ἀνέρχεσθαι καὶ οὕτω διὰ τῶν καθόλου βεβαιοτέρας τὰς μερικὰς ἀπεργάζεσθαι ὡς καὶ Δημοσθένης συμβουλεύων Ἀθηναίοις μὴ σπένδεσθαι Φιλίππῳ τῷ βασιλεῖ ἐδείκνυεν αὐτὸν ἐκ τῶν καθ ἕκαστα ὧν ἔπραττεν Ἀθηναίων ἐπίβουλον καὶ ἐχθρόν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
tlg0086.tlg010	13/#10	ancient_classical	4031.003	/405#4	11th_12th	0.0844	8	8	τὴν πολιτικὴν φαίη ἄρχειν τῶν θεῶν ὅτι ἐπιτάττει περὶ πάντα τὰ ἐν τῇ πόλει ἀλλὰ μὴν ὅτι καὶ ἡ λύπη	ὅτι ἐπιτάττει περὶ πάντα τὰ ἐν τῇ πόλει Ἕτερον παράδειγμα περὶ τῶν εἰρημένων παράγει	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea VI	
